"CAINC1 Personal Income Summary: Personal Income, Population, Per Capita Personal Income"
"" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","LineCode","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979"
"41060","St. Cloud, MN (Metropolitan Statistical Area)","2","Population (persons) 1/",110295,116762,118978,119660,121957,123661,126283,127477,129994,131145,132420
"41060","St. Cloud, MN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2871,3061,3249,3563,4130,4497,4829,5268,5874,6504,7262
"41100","St. George, UT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",34080,40890,45422,52409,60744,66587,77215,92191,107325,129654,155888
"41100","St. George, UT (Metropolitan Statistical Area)","2","Population (persons) 1/",13000,13907,15037,15526,16379,18092,18504,19846,20877,22335,24019
"41100","St. George, UT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2622,2940,3021,3376,3709,3680,4173,4645,5141,5805,6490
"41140","St. Joseph, MO-KS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",386134,413434,446250,488578,543724,569972,625486,676430,747067,825459,923074
"41140","St. Joseph, MO-KS (Metropolitan Statistical Area)","2","Population (persons) 1/",116758,115462,117065,118538,118278,118091,118925,119830,120097,119976,119604
"41140","St. Joseph, MO-KS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3307,3581,3812,4122,4597,4827,5259,5645,6221,6880,7718
"41180","St. Louis, MO-IL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",10156471,11000702,11736076,12587409,13688693,14864310,16147882,17633355,19445715,21572058,23848861
"41180","St. Louis, MO-IL (Metropolitan Statistical Area)","2","Population (persons) 1/",2476718,2520475,2514268,2506053,2493703,2483293,2483274,2483161,2476457,2479899,2484555
"41180","St. Louis, MO-IL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4101,4365,4668,5023,5489,5986,6503,7101,7852,8699,9599
"41420","Salem, OR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",649597,707190,783788,875726,1010102,1156016,1293023,1486085,1674490,1914276,2193942
"41420","Salem, OR (Metropolitan Statistical Area)","2","Population (persons) 1/",183461,187645,193158,197027,199576,206796,211453,218659,228455,237065,243606
"41420","Salem, OR (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3541,3769,4058,4445,5061,5590,6115,6796,7330,8075,9006
"41500","Salinas, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1259691,1364273,1537357,1643539,1839849,2050129,2188715,2290452,2521308,2899743,3121866
"41500","Salinas, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",255128,248235,252730,254140,255261,263534,270976,275942,281545,284129,286882
"41500","Salinas, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4937,5496,6083,6467,7208,7779,8077,8300,8955,10206,10882
"41540","Salisbury, MD-DE (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",623536,658152,711893,806771,954731,986538,1127097,1214565,1284161,1431621,1549797
"41540","Salisbury, MD-DE (Metropolitan Statistical Area)","2","Population (persons) 1/",177017,178804,184503,186939,191029,195957,199933,203759,206805,209113,212004
"41540","Salisbury, MD-DE (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3522,3681,3858,4316,4998,5034,5637,5961,6210,6846,7310
"41620","Salt Lake City, UT (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1684385,1887139,2096973,2340137,2596645,2930323,3277475,3687002,4174375,4790945,5366122
"41620","Salt Lake City, UT (Metropolitan Statistical Area)","2","Population (persons) 1/",476600,482939,498890,510409,524033,536395,551569,569758,586735,605964,625894
"41620","Salt Lake City, UT (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3534,3908,4203,4585,4955,5463,5942,6471,7115,7906,8574
"41660","San Angelo, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",248390,279657,300382,329940,372036,404445,464538,527215,581037,667253,738677
"41660","San Angelo, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",73572,73447,75391,74729,76964,77963,79721,80892,81609,83120,85419
"41660","San Angelo, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3376,3808,3984,4415,4834,5188,5827,6518,7120,8028,8648
"41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3314290,3684643,4105585,4520504,5041111,5562333,6080004,6675840,7294609,8225297,9307841
"41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",941515,957715,987523,1008844,1038887,1055225,1064486,1083489,1105551,1123898,1138722
"41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3520,3847,4157,4481,4852,5271,5712,6161,6598,7319,8174
"41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",6339971,7021079,7542007,8389601,9259626,10346671,11572053,12917968,14430966,16558724,18772293
"41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",1340989,1365976,1391925,1433126,1499594,1540667,1616907,1642781,1715527,1775410,1827602
"41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4728,5140,5418,5854,6175,6716,7157,7863,8412,9327,10272
"41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",16440241,17758252,18922324,20547981,22058296,24304358,26876119,29450851,32224427,36044414,40234936
"41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",3088491,3108460,3119247,3134632,3146217,3152349,3158346,3187017,3199300,3213638,3226421
"41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",5323,5713,6066,6555,7011,7710,8510,9241,10072,11216,12470
"41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",5126576,5534127,5956579,6610349,7382556,8276698,9188573,10249199,11480890,13179444,15251451
"41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",1051545,1089674,1119155,1157841,1183576,1184823,1213688,1228572,1254396,1284003,1295698
"41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4875,5079,5322,5709,6238,6986,7571,8342,9153,10264,11771
"42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",370319,410874,455874,513809,581196,673901,767457,874841,975928,1152991,1312402
"42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",102648,106280,109301,115484,119843,125535,126456,134260,138635,145914,150850
"42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3608,3866,4171,4449,4850,5368,6069,6516,7040,7902,8700
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",508952,558375,623329,707795,820147,937464,1063053,1217157,1397624,1611473,1837404
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",122243,124788,129886,141878,145347,149828,158622,168026,175132,174865,184041
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4163,4475,4799,4989,5643,6257,6702,7244,7980,9216,9984
"42140","Santa Fe, NM (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",181651,206513,230769,263733,298254,342090,384068,435599,493716,575018,642811
"42140","Santa Fe, NM (Metropolitan Statistical Area)","2","Population (persons) 1/",53500,55026,56874,59243,61246,63278,65930,69090,71604,72669,75353
"42140","Santa Fe, NM (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3395,3753,4058,4452,4870,5406,5825,6305,6895,7913,8531
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1241440,1338257,1429790,1570222,1743627,1920803,2119517,2347422,2583164,2951811,3314174
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",261991,265291,269930,276957,277414,278431,282626,286075,290381,295397,295423
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4738,5044,5297,5670,6285,6899,7499,8206,8896,9993,11218
"42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",863519,957026,1063234,1205719,1370646,1552265,1773564,2023175,2289555,2664526,3043203
"42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",200920,206003,212402,224091,237957,243028,253255,262654,273175,281442,291859
"42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4298,4646,5006,5380,5760,6387,7003,7703,8381,9467,10427
"42340","Savannah, GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",700001,745764,790868,844303,923475,1020920,1192441,1356515,1512469,1713715,1871658
"42340","Savannah, GA (Metropolitan Statistical Area)","2","Population (persons) 1/",206087,206709,203279,204260,204809,204936,212479,218664,224727,226093,229430
"42340","Savannah, GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3397,3608,3891,4133,4509,4982,5612,6204,6730,7580,8158
"42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1977725,2147763,2344677,2590425,2870429,3082235,3361969,3649913,3986753,4399963,4857926
"42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",595472,596204,601087,606331,605941,606407,608007,603751,604269,603524,601656
"42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3321,3602,3901,4272,4737,5083,5529,6045,6598,7290,8074
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",8437929,8731054,8942817,9425134,10474443,11829739,13418533,14884770,16563011,19374731,22582576
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",1810753,1834990,1835190,1806099,1800981,1833981,1866276,1886242,1916683,1971129,2032131
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4660,4758,4873,5219,5816,6450,7190,7891,8641,9829,11113
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",130654,147387,173674,209071,250946,281597,304978,350589,404668,486509,576112
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",35247,36192,37617,40570,43668,45818,47259,48176,50485,53309,57912
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3707,4072,4617,5153,5747,6146,6453,7277,8016,9126,9948
"42700","Sebring-Avon Park, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",95456,103745,117865,132818,155727,174908,198890,221719,253442,304020,348484
"42700","Sebring-Avon Park, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",28678,29898,31931,33912,35937,40025,41070,41584,41962,43588,45828
"42700","Sebring-Avon Park, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3329,3470,3691,3917,4333,4370,4843,5332,6040,6975,7604
"43100","Sheboygan, WI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",359212,381796,406232,450864,498159,550696,596734,670106,755393,848398,960559
"43100","Sheboygan, WI (Metropolitan Statistical Area)","2","Population (persons) 1/",95535,96726,97081,97541,98803,99963,100372,99858,100495,100282,100727
"43100","Sheboygan, WI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3760,3947,4184,4622,5042,5509,5945,6711,7517,8460,9536
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",263562,287412,281123,309089,350654,388371,423246,475796,529118,622806,730686
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",82742,82644,80725,76977,77168,79176,82243,84093,84089,84776,87500
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3185,3478,3482,4015,4544,4905,5146,5658,6292,7346,8351
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1034916,1131644,1227149,1330991,1470334,1664748,1867893,2054622,2282591,2572536,2894046
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)","2","Population (persons) 1/",317174,318633,322578,326844,329175,332185,339670,344880,347270,350493,354406
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3263,3552,3804,4072,4467,5012,5499,5957,6573,7340,8166
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",235225,258346,310805,350963,393750,422424,444691,486415,527949,598871,644379
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)","2","Population (persons) 1/",60500,62770,67149,70938,74558,76165,76922,78946,80688,83160,86268
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3888,4116,4629,4947,5281,5546,5781,6161,6543,7201,7470
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",483935,511135,552277,622395,728633,751860,855059,913414,1005333,1125403,1184905
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)","2","Population (persons) 1/",133099,133570,135267,135402,136036,136216,137619,139120,139721,137819,136704
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3636,3827,4083,4597,5356,5520,6213,6566,7195,8166,8668
"43620","Sioux Falls, SD (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",434477,464373,508717,576394,690876,748516,834582,879337,1003511,1175124,1294634
"43620","Sioux Falls, SD (Metropolitan Statistical Area)","2","Population (persons) 1/",123539,124171,125075,126094,126920,128011,129032,131050,132916,133481,135312
"43620","Sioux Falls, SD (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3517,3740,4067,4571,5443,5847,6468,6710,7550,8804,9568
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1069489,1110466,1185112,1320268,1473106,1585458,1714007,1879499,2070331,2311819,2527132
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)","2","Population (persons) 1/",284837,288051,287489,289656,289459,288497,288309,287124,288007,290181,291639
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3755,3855,4122,4558,5089,5496,5945,6546,7188,7967,8665
"43900","Spartanburg, SC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",515789,566837,622872,695481,794660,883530,959058,1075500,1166873,1320389,1481893
"43900","Spartanburg, SC (Metropolitan Statistical Area)","2","Population (persons) 1/",171467,174326,177982,183764,187100,189728,191765,190899,195534,197354,199543
"43900","Spartanburg, SC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3008,3252,3500,3785,4247,4657,5001,5634,5968,6690,7426
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1082876,1184758,1294936,1430942,1580338,1812252,2006155,2243050,2486700,2841255,3212894
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)","2","Population (persons) 1/",292672,306565,314430,317980,324007,330783,333588,339340,344835,354185,361816
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3700,3865,4118,4500,4877,5479,6014,6610,7211,8022,8880
"44100","Springfield, IL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",712904,793627,888773,966057,1076590,1199367,1350941,1444065,1550499,1706750,1826772
"44100","Springfield, IL (Metropolitan Statistical Area)","2","Population (persons) 1/",170020,171806,175525,176557,178605,179531,183947,187362,188410,187846,187471
"44100","Springfield, IL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4193,4619,5064,5472,6028,6681,7344,7707,8229,9086,9744
"44140","Springfield, MA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2445458,2598516,2755646,2973876,3256953,3507118,3824038,4077563,4452720,4921985,5498289
"44140","Springfield, MA (Metropolitan Statistical Area)","2","Population (persons) 1/",638189,643415,645128,652132,656295,657043,656518,652469,649816,647233,647146
"44140","Springfield, MA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3832,4039,4271,4560,4963,5338,5825,6249,6852,7605,8496
"44180","Springfield, MO (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",639152,701954,769880,865244,977830,1062911,1175914,1332580,1480066,1692043,1890888
"44180","Springfield, MO (Metropolitan Statistical Area)","2","Population (persons) 1/",208253,210653,218024,225777,231356,235542,236572,241105,247152,252970,256053
"44180","Springfield, MO (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3069,3332,3531,3832,4227,4513,4971,5527,5988,6689,7385
"44220","Springfield, OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",588516,624985,701759,735920,802916,860916,916174,989647,1079820,1192800,1306649
"44220","Springfield, OH (Metropolitan Statistical Area)","2","Population (persons) 1/",153853,157639,160007,157903,157377,155828,154645,151748,150753,150681,150789
"44220","Springfield, OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3825,3965,4386,4661,5102,5525,5924,6522,7163,7916,8665
"44300","State College, PA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",287657,311381,338460,377376,428240,475413,530466,591914,658606,725643,819564
"44300","State College, PA (Metropolitan Statistical Area)","2","Population (persons) 1/",97088,99495,101263,103971,105034,107957,107533,110048,112939,111315,112459
"44300","State College, PA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2963,3130,3342,3630,4077,4404,4933,5379,5832,6519,7288
"44420","Staunton, VA (Metropolitan Statistical Area) *","1","Personal income (thousands of dollars)",283384,298781,315732,346385,392997,434939,468654,519353,571105,629926,698779
"44420","Staunton, VA (Metropolitan Statistical Area) *","2","Population (persons) 1/",85124,85665,87707,88454,88087,88941,90122,90316,90541,90646,90886
"44420","Staunton, VA (Metropolitan Statistical Area) *","3","Per capita personal income (dollars) 2/",3329,3488,3600,3916,4461,4890,5200,5750,6308,6949,7689
"44700","Stockton, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1186141,1278250,1390528,1528236,1704543,1936888,2130146,2320183,2556555,2868968,3245393
"44700","Stockton, CA (Metropolitan Statistical Area)","2","Population (persons) 1/",284769,291488,296167,300221,303896,306658,309750,317671,320840,332685,338384
"44700","Stockton, CA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4165,4385,4695,5090,5609,6316,6877,7304,7968,8624,9591
"44940","Sumter, SC (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",255986,288705,312582,350446,385022,437226,476829,520996,563567,639625,707090
"44940","Sumter, SC (Metropolitan Statistical Area)","2","Population (persons) 1/",105579,105380,107811,110535,109200,109260,111779,112566,113702,114367,115598
"44940","Sumter, SC (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2425,2740,2899,3170,3526,4002,4266,4628,4957,5593,6117
"45060","Syracuse, NY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2393111,2562246,2778329,2988887,3249712,3554107,3809864,4082945,4481088,4896592,5464280
"45060","Syracuse, NY (Metropolitan Statistical Area)","2","Population (persons) 1/",631763,637540,640019,641826,642407,642995,646105,647543,647200,646806,644646
"45060","Syracuse, NY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3788,4019,4341,4657,5059,5527,5897,6305,6924,7570,8476
"45220","Tallahassee, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",430538,491814,567235,669418,785602,884309,977884,1063676,1160438,1304352,1485497
"45220","Tallahassee, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",154105,158300,165004,173644,181470,189245,186999,189529,194690,200091,204111
"45220","Tallahassee, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2794,3107,3438,3855,4329,4673,5229,5612,5960,6519,7278
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3807181,4329776,4872882,5671208,6638176,7488493,8233437,8950891,10169956,11705963,13479977
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",1082821,1117227,1180716,1251917,1333538,1394490,1425848,1452426,1478254,1517764,1573352
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3516,3875,4127,4530,4978,5370,5774,6163,6880,7713,8568
"45460","Terre Haute, IN (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",608577,653691,702476,748050,866059,924277,1032187,1133593,1238866,1374573,1524052
"45460","Terre Haute, IN (Metropolitan Statistical Area)","2","Population (persons) 1/",190455,190158,191959,191761,191111,188332,188562,189548,190634,190751,190605
"45460","Terre Haute, IN (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3195,3438,3660,3901,4532,4908,5474,5981,6499,7206,7996
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",359865,376236,401204,451345,500642,557896,612547,688992,758960,853414,975042
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)","2","Population (persons) 1/",109468,113411,115276,115364,115273,116487,120390,121802,122871,123622,126658
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3287,3317,3480,3912,4343,4789,5088,5657,6177,6903,7698
"45540","The Villages, FL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",34451,39947,45938,54241,65269,72053,82166,90468,100157,118028,139092
"45540","The Villages, FL (Metropolitan Statistical Area)","2","Population (persons) 1/",14719,14967,15797,17780,19143,20453,20999,22056,22324,22835,23318
"45540","The Villages, FL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2341,2669,2908,3051,3410,3523,3913,4102,4487,5169,5965
"45780","Toledo, OH (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2582640,2752283,2968326,3241470,3603057,3905198,4205670,4651150,5088417,5567498,6112948
"45780","Toledo, OH (Metropolitan Statistical Area)","2","Population (persons) 1/",638675,644655,651449,656834,659712,662010,660803,654162,653870,651604,655820
"45780","Toledo, OH (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4044,4269,4556,4935,5462,5899,6364,7110,7782,8544,9321
"45820","Topeka, KS (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",738873,802172,886240,984741,1089232,1139465,1246682,1368024,1541924,1718465,1888977
"45820","Topeka, KS (Metropolitan Statistical Area)","2","Population (persons) 1/",196159,197701,198772,202849,202528,194147,195125,197659,199010,200351,201651
"45820","Topeka, KS (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3767,4058,4459,4855,5378,5869,6389,6921,7748,8577,9368
"45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1368555,1502265,1651657,1837479,2029946,2223435,2382116,2597306,2825891,3093629,3378784
"45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)","2","Population (persons) 1/",305795,305091,308680,314505,315209,317113,315506,313004,311427,311764,309998
"45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",4475,4924,5351,5842,6440,7011,7550,8298,9074,9923,10899
"46060","Tucson, AZ (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1256928,1450771,1674034,1905022,2167818,2420702,2651180,2900858,3209600,3687707,4323806
"46060","Tucson, AZ (Metropolitan Statistical Area)","2","Population (persons) 1/",345000,355962,380255,407515,428558,443741,459738,471596,483484,497687,523341
"46060","Tucson, AZ (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3643,4076,4402,4675,5058,5455,5767,6151,6638,7410,8262
"46140","Tulsa, OK (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",2105260,2244876,2423024,2660683,3010374,3535154,4037412,4496483,5048189,5741100,6570626
"46140","Tulsa, OK (Metropolitan Statistical Area)","2","Population (persons) 1/",567032,573235,582203,592055,602108,611968,625290,638395,651741,664120,690017
"46140","Tulsa, OK (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3713,3916,4162,4494,5000,5777,6457,7043,7746,8645,9522
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",394373,440221,499561,556955,625697,698610,785971,866249,980659,1104865,1228586
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)","2","Population (persons) 1/",168586,163093,165840,168991,171555,173902,175046,177513,179189,182855,184180
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2339,2699,3012,3296,3647,4017,4490,4880,5473,6042,6671
"46300","Twin Falls, ID (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",169260,193857,211160,244241,294627,360419,362205,383853,396498,450350,498926
"46300","Twin Falls, ID (Metropolitan Statistical Area)","2","Population (persons) 1/",51900,52509,54740,56740,57963,59768,62064,62700,64150,64574,66164
"46300","Twin Falls, ID (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3261,3692,3858,4305,5083,6030,5836,6122,6181,6974,7541
"46340","Tyler, TX (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",317331,351219,386169,438298,500311,570348,637891,733407,841790,973776,1127369
"46340","Tyler, TX (Metropolitan Statistical Area)","2","Population (persons) 1/",95331,97390,99839,103794,105758,108766,111662,114264,117127,120667,125905
"46340","Tyler, TX (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3329,3606,3868,4223,4731,5244,5713,6419,7187,8070,8954
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",3132729,3634964,3926337,4327655,4791314,5274604,5821193,6281530,6771327,7496119,8372875
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)","2","Population (persons) 1/",603438,623756,633043,664830,683772,698033,707866,716911,734962,740505,753428
"46520","Urban Honolulu, HI (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",5191,5828,6202,6509,7007,7556,8224,8762,9213,10123,11113
"46540","Utica-Rome, NY (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",1236726,1324477,1413713,1494219,1617724,1736217,1880517,1992681,2119146,2301630,2512461
"46540","Utica-Rome, NY (Metropolitan Statistical Area)","2","Population (persons) 1/",340858,341324,343966,344262,338821,334835,333120,329897,326942,325540,323689
"46540","Utica-Rome, NY (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",3628,3880,4110,4340,4775,5185,5645,6040,6482,7070,7762
"46660","Valdosta, GA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",216717,245043,271673,304782,336050,374522,389535,435959,464895,544037,600913
"46660","Valdosta, GA (Metropolitan Statistical Area)","2","Population (persons) 1/",75429,76347,79276,82156,83842,85407,85511,86971,88679,88498,90486
"46660","Valdosta, GA (Metropolitan Statistical Area)","3","Per capita personal income (dollars) 2/",2873,3210,3427,3710,4008,4385,4555,5013,5242,6147,6641
"46700","Vallejo, CA (Metropolitan Statistical Area)","1","Personal income (thousands of dollars)",706139,786126,873836,959760,1061626,1215018,1381732,1522717,1709435,1964146,2210169
